interaction_id,user_id,job_id,event_type,timestamp,duration_sec,source,device
14159,4930,845,view,2026-05-08 04:46,219,direct,mobile
14160,4806,806,view,2026-04-27 10:07,16,search,desktop
14161,3045,58,view,2026-01-12 18:45,268,email,tablet
14162,5971,2182,save,2026-03-02 18:38,180,recommendation,desktop
14163,1859,2084,view,2026-05-04 19:08,40,email,mobile
14164,1739,2571,view,2026-02-27 04:08,289,email,tablet
14165,3183,2877,view,2026-01-17 21:09,68,email,tablet
14166,5779,2527,save,2026-04-07 14:29,206,recommendation,tablet
14167,4012,2105,view,2026-04-14 07:47,273,direct,tablet
14168,4496,1733,view,2026-04-10 23:57,40,email,mobile
14169,3898,2832,apply,2026-01-25 20:33,254,direct,desktop
14170,5099,1502,view,2026-01-13 19:46,225,search,mobile
14171,3249,1548,click,2026-04-14 09:33,200,direct,tablet
14172,1206,2199,save,2026-03-28 23:38,132,direct,desktop
14173,3611,2237,save,2026-04-06 15:11,76,direct,desktop
14174,5749,457,apply,2026-04-27 00:49,261,direct,tablet
14175,1444,2762,click,2026-01-15 06:37,181,recommendation,desktop
14176,5109,2989,save,2026-04-11 20:02,250,recommendation,tablet
14177,3751,1272,view,2026-04-04 07:25,292,email,mobile
14178,1589,1871,view,2026-03-28 06:59,32,direct,desktop
14179,2951,2580,view,2026-04-29 13:46,178,recommendation,desktop
14180,4382,890,apply,2026-02-11 11:24,235,direct,tablet
14181,3644,1875,view,2026-03-02 23:49,132,recommendation,desktop
14182,1929,1700,view,2026-02-15 05:10,253,email,mobile
14183,2784,2837,apply,2026-04-09 13:18,251,search,desktop
14184,1701,1782,click,2026-04-12 07:46,52,recommendation,mobile
14185,4410,437,save,2026-04-01 20:18,91,recommendation,desktop
14186,5402,2454,apply,2026-04-18 09:12,249,search,tablet
14187,2371,2792,view,2026-03-31 00:11,40,search,desktop
14188,1604,2656,view,2026-05-04 12:23,158,search,desktop
14189,5679,76,apply,2026-05-09 10:33,38,search,tablet
14190,2494,2974,save,2026-01-21 22:06,280,recommendation,desktop
14191,1430,29,apply,2026-02-23 23:50,14,search,desktop
14192,4459,89,apply,2026-02-23 05:06,58,recommendation,mobile
14193,4151,938,view,2026-02-05 15:43,295,recommendation,tablet
14194,4845,260,save,2026-03-30 09:18,287,email,tablet
14195,5158,2174,view,2026-01-20 22:21,219,search,mobile
14196,1204,1302,view,2026-02-14 09:05,112,search,tablet
14197,5289,327,view,2026-04-15 22:57,188,direct,mobile
14198,4825,2105,view,2026-02-18 20:48,245,recommendation,mobile
14199,2063,1194,click,2026-02-25 00:55,5,email,desktop
14200,3595,837,save,2026-02-10 18:42,177,search,desktop
14201,3001,1149,click,2026-05-10 07:01,247,recommendation,tablet
14202,2280,43,apply,2026-01-13 09:00,88,recommendation,desktop
14203,4712,2767,click,2026-03-26 17:47,81,search,mobile
14204,2639,2630,apply,2026-01-15 21:44,86,search,mobile
14205,3852,1518,apply,2026-05-10 00:11,256,email,desktop
14206,4561,2247,click,2026-03-26 16:56,36,search,mobile
14207,5478,2321,view,2026-04-02 09:00,285,direct,desktop
14208,5599,271,apply,2026-03-22 16:57,204,email,desktop
14209,5191,2448,save,2026-01-14 05:55,123,email,tablet
14210,2175,126,save,2026-04-16 20:09,182,recommendation,desktop
14211,2612,770,click,2026-03-19 00:56,166,direct,mobile
14212,1233,1229,click,2026-03-22 05:26,264,search,mobile
14213,1661,1821,view,2026-03-16 10:15,138,recommendation,mobile
14214,3015,353,save,2026-05-02 22:06,53,search,desktop
14215,3936,682,apply,2026-01-30 00:13,261,direct,tablet
14216,3704,713,apply,2026-04-29 15:24,286,direct,tablet
14217,3949,2667,click,2026-01-21 02:22,280,email,desktop
14218,1656,986,apply,2026-02-09 22:45,133,search,tablet
14219,5754,1369,view,2026-03-27 20:47,220,search,desktop
14220,3508,41,save,2026-03-21 21:14,222,email,mobile
14221,4507,2477,save,2026-02-02 12:30,165,search,mobile
14222,1561,2559,save,2026-03-01 08:35,54,recommendation,tablet
14223,3870,2098,view,2026-03-16 09:11,200,recommendation,desktop
14224,3321,22,apply,2026-04-04 12:31,128,direct,desktop
14225,4663,1899,apply,2026-02-27 12:33,277,direct,tablet
14226,4549,1345,click,2026-04-16 23:57,244,direct,mobile
14227,5809,2686,save,2026-05-04 12:44,30,email,desktop
14228,4513,486,apply,2026-02-26 15:45,253,direct,tablet
14229,2167,2735,apply,2026-02-07 11:59,99,email,tablet
14230,2364,2352,click,2026-03-02 13:51,39,email,mobile
14231,3109,2820,save,2026-03-20 13:11,86,direct,tablet
14232,1815,2557,apply,2026-05-08 15:38,22,search,mobile
14233,3093,2346,click,2026-04-28 14:20,104,recommendation,tablet
14234,4266,337,save,2026-03-03 17:50,113,email,mobile
14235,2681,2774,click,2026-01-18 03:15,197,recommendation,mobile
14236,1295,2470,view,2026-01-27 08:13,198,email,tablet
14237,2720,1891,view,2026-03-18 23:01,106,search,desktop
14238,1584,2241,view,2026-03-18 22:46,245,email,tablet
14239,2505,1294,click,2026-03-10 12:02,158,search,tablet
14240,5337,649,click,2026-03-14 11:52,83,email,tablet
14241,5762,1987,view,2026-04-11 10:00,234,direct,desktop
14242,5925,182,apply,2026-03-16 20:42,40,recommendation,mobile
14243,2051,1932,save,2026-04-21 16:31,74,recommendation,mobile
14244,4873,2173,save,2026-01-21 21:06,271,email,tablet
14245,2895,1109,save,2026-04-20 09:38,259,search,desktop
14246,4283,502,apply,2026-02-25 02:20,162,direct,tablet
14247,1612,1373,apply,2026-02-14 18:12,147,recommendation,desktop
14248,2440,900,view,2026-02-27 16:06,180,recommendation,mobile
14249,2035,2801,apply,2026-01-26 13:54,288,direct,desktop
14250,5040,2464,save,2026-04-30 02:25,154,direct,desktop
14251,5621,341,view,2026-04-24 06:24,274,search,tablet
14252,4050,2740,view,2026-03-26 05:05,191,recommendation,desktop
14253,1838,1157,click,2026-02-20 14:03,198,email,desktop
14254,5159,2471,save,2026-05-03 15:02,40,direct,desktop
14255,2168,293,apply,2026-04-14 17:13,191,direct,desktop
14256,1718,115,apply,2026-01-17 23:02,42,direct,mobile
14257,3239,863,apply,2026-04-06 01:38,247,direct,mobile
14258,3622,677,view,2026-03-04 14:33,120,direct,tablet
14259,1633,2281,apply,2026-02-12 12:48,79,recommendation,desktop
14260,5179,2120,view,2026-02-16 01:12,55,search,mobile
14261,1657,786,save,2026-04-22 07:59,9,email,mobile
14262,1345,939,save,2026-02-17 16:09,152,email,tablet
14263,1082,1624,apply,2026-02-10 07:36,179,recommendation,desktop
14264,4148,1009,save,2026-05-11 21:01,276,email,mobile
14265,4344,1986,apply,2026-04-09 17:12,243,email,desktop
14266,4386,2182,view,2026-04-30 11:17,233,direct,desktop
14267,3597,1025,click,2026-02-27 01:46,271,email,mobile
14268,3538,1271,save,2026-05-08 15:17,247,search,tablet
14269,4881,944,view,2026-01-15 03:54,220,direct,desktop
14270,2517,664,view,2026-04-28 13:05,233,search,desktop
14271,1227,2793,view,2026-01-15 20:45,17,email,mobile
14272,5823,1007,click,2026-03-26 04:58,262,email,mobile
14273,5947,609,apply,2026-03-20 19:18,30,search,tablet
14274,4983,2851,apply,2026-01-26 14:29,164,recommendation,tablet
14275,1789,1296,save,2026-05-01 04:36,279,email,mobile
14276,3993,944,apply,2026-04-24 22:16,261,recommendation,desktop
14277,5082,1805,click,2026-03-24 04:53,274,email,mobile
14278,2030,2567,view,2026-02-22 07:59,73,recommendation,mobile
14279,2164,1071,click,2026-03-16 03:12,267,direct,tablet
14280,1785,1258,click,2026-02-22 18:43,158,direct,mobile
14281,5972,1622,save,2026-02-03 11:49,288,email,mobile
14282,5427,2958,view,2026-02-26 23:58,252,search,desktop
14283,3251,2852,apply,2026-01-13 16:31,275,email,desktop
14284,1875,2909,apply,2026-03-08 03:55,157,email,mobile
14285,2352,368,save,2026-05-06 19:33,95,email,tablet
14286,2218,1948,apply,2026-02-17 17:17,219,email,mobile
14287,4948,686,view,2026-02-04 07:34,285,direct,mobile
14288,5380,1146,apply,2026-04-28 13:20,144,search,mobile
14289,5010,1813,click,2026-02-04 18:06,77,recommendation,mobile
14290,5101,466,click,2026-03-13 00:44,135,direct,mobile
14291,5020,494,apply,2026-05-05 13:32,274,direct,desktop
14292,2347,548,apply,2026-04-13 00:44,30,search,desktop
14293,1710,2458,view,2026-02-10 02:39,173,email,desktop
14294,1922,540,save,2026-03-25 01:04,44,search,desktop
14295,5067,485,apply,2026-01-12 08:40,239,email,mobile
14296,3538,1986,click,2026-03-11 16:33,81,recommendation,tablet
14297,2682,658,apply,2026-02-23 11:11,138,recommendation,tablet
14298,3095,154,save,2026-02-14 09:03,172,search,desktop
14299,3368,2585,save,2026-04-30 22:18,28,search,tablet
14300,2171,28,apply,2026-04-29 14:04,200,recommendation,mobile
14301,1815,1484,apply,2026-05-07 00:46,149,recommendation,tablet
14302,3160,2473,save,2026-05-08 05:39,12,direct,desktop
14303,3125,2434,view,2026-01-25 13:53,188,recommendation,mobile
14304,4172,2998,view,2026-04-05 20:38,120,search,mobile
14305,1230,1693,save,2026-01-16 04:57,275,search,tablet
14306,5265,1940,apply,2026-03-03 06:12,258,search,tablet
14307,1763,1995,view,2026-04-06 08:15,114,email,mobile
14308,4122,1334,view,2026-02-02 23:25,12,search,tablet
14309,1210,2540,apply,2026-04-26 22:49,80,email,desktop
14310,1572,367,apply,2026-01-14 22:06,110,direct,tablet
14311,5037,420,view,2026-03-21 17:26,122,search,tablet
14312,1042,2432,click,2026-03-08 00:51,273,email,tablet
14313,3655,2606,save,2026-01-31 08:13,60,direct,mobile
14314,1078,1403,click,2026-02-06 04:10,90,recommendation,mobile
14315,1152,1602,save,2026-02-06 18:23,71,email,tablet
14316,5082,62,view,2026-03-28 09:37,16,recommendation,tablet
14317,5952,2070,apply,2026-02-23 18:43,229,direct,mobile
14318,5652,65,save,2026-01-30 08:56,117,search,desktop
14319,3689,2552,save,2026-01-25 02:32,143,recommendation,tablet
14320,1084,813,click,2026-01-17 04:35,186,recommendation,tablet
14321,3840,770,view,2026-03-17 01:48,132,recommendation,mobile
14322,5395,466,click,2026-04-29 00:18,109,recommendation,mobile
14323,2140,1510,view,2026-02-26 08:08,77,email,desktop
14324,2891,1624,save,2026-01-21 14:31,292,recommendation,desktop
14325,3753,1952,view,2026-02-24 11:43,197,search,tablet
14326,1031,24,save,2026-02-28 19:47,198,search,tablet
14327,4494,2040,apply,2026-04-17 09:09,49,recommendation,desktop
14328,2429,1068,apply,2026-01-17 22:47,14,search,tablet
14329,5740,476,save,2026-03-27 09:30,147,recommendation,mobile
14330,2466,759,save,2026-02-13 06:13,298,direct,tablet
14331,2823,66,apply,2026-03-23 01:20,83,email,mobile
14332,2215,1516,save,2026-05-11 05:47,68,direct,desktop
14333,3913,392,apply,2026-03-20 16:37,118,direct,desktop
14334,1806,650,apply,2026-04-25 14:14,184,search,tablet
14335,1433,2518,save,2026-03-24 22:08,188,search,tablet
14336,5427,1902,click,2026-02-16 15:20,38,search,mobile
14337,5588,365,save,2026-01-23 18:03,76,direct,desktop
14338,1580,927,save,2026-01-14 05:28,38,recommendation,tablet
14339,3846,1621,click,2026-04-20 14:55,150,recommendation,mobile
14340,4348,1986,save,2026-02-18 11:02,47,direct,tablet
14341,1706,1236,view,2026-02-22 21:10,268,direct,desktop
14342,3285,2576,view,2026-01-21 01:16,267,direct,desktop
14343,4821,2150,click,2026-04-28 09:31,129,direct,tablet
14344,2675,765,apply,2026-01-17 20:44,46,search,desktop
14345,4511,800,view,2026-03-29 05:08,114,email,tablet
14346,4865,833,apply,2026-03-26 07:41,272,direct,desktop
14347,3843,2290,apply,2026-01-31 17:57,236,direct,mobile
14348,1573,778,view,2026-01-11 23:40,112,direct,tablet
14349,3989,155,apply,2026-03-13 16:43,65,email,desktop
14350,4871,760,save,2026-05-04 23:20,262,direct,desktop
14351,5668,1180,view,2026-04-22 21:33,121,direct,mobile
14352,1099,791,apply,2026-04-04 08:07,48,direct,mobile
14353,1354,2363,save,2026-04-16 16:50,93,search,mobile
14354,5751,478,click,2026-03-08 12:26,25,direct,tablet
14355,3697,1723,view,2026-03-04 17:01,229,email,desktop
14356,2527,2635,view,2026-02-09 08:59,7,recommendation,desktop
14357,5925,1332,click,2026-03-29 18:48,26,search,desktop
14358,1143,425,view,2026-02-16 08:19,7,search,tablet
14359,5195,1768,apply,2026-04-22 05:30,276,email,desktop
14360,3861,2923,save,2026-01-22 22:15,246,direct,desktop
14361,3659,2413,apply,2026-02-05 05:06,297,email,mobile
14362,5565,2231,save,2026-02-25 19:43,285,direct,desktop
14363,1519,2172,save,2026-01-28 21:20,87,recommendation,tablet
14364,5930,2900,save,2026-03-06 16:56,75,email,desktop
14365,3471,1783,save,2026-01-29 04:04,199,search,desktop
14366,4331,2743,click,2026-01-16 20:57,296,recommendation,desktop
14367,3562,1859,view,2026-03-27 10:18,159,recommendation,desktop
14368,4737,2114,view,2026-04-09 18:07,209,email,tablet
14369,5745,728,save,2026-04-06 09:03,20,direct,mobile
14370,2545,2069,view,2026-01-29 22:43,170,search,tablet
14371,1519,2690,click,2026-01-12 15:24,52,recommendation,mobile
14372,4735,1160,click,2026-02-16 03:24,263,search,tablet
14373,1835,1061,click,2026-02-26 11:52,62,direct,mobile
14374,1536,2747,view,2026-03-06 15:56,248,direct,desktop
14375,1857,2717,apply,2026-03-18 07:52,219,search,tablet
14376,5899,2491,apply,2026-04-18 03:32,47,search,mobile
14377,2946,988,apply,2026-04-04 13:50,287,recommendation,desktop
14378,5925,1564,click,2026-03-06 05:14,216,direct,desktop
14379,3977,487,view,2026-02-28 15:58,69,search,desktop
14380,5166,1285,apply,2026-05-12 00:33,166,direct,desktop
14381,5470,61,view,2026-04-22 10:38,125,email,desktop
14382,4915,1736,save,2026-03-15 00:11,260,direct,mobile
14383,4751,1581,save,2026-03-17 21:36,286,direct,mobile
14384,1551,926,apply,2026-03-25 10:19,216,recommendation,desktop
14385,3705,932,view,2026-04-06 05:07,75,email,desktop
14386,3571,1414,save,2026-03-20 22:32,198,search,tablet
14387,1273,904,apply,2026-04-06 12:17,229,search,mobile
14388,3084,1931,view,2026-04-14 12:24,109,email,tablet
14389,1843,675,save,2026-03-25 12:57,52,search,mobile
14390,1530,680,apply,2026-05-04 20:52,170,search,desktop
14391,5648,234,view,2026-03-26 02:54,234,email,tablet
14392,4669,901,save,2026-02-23 17:24,199,recommendation,desktop
14393,2347,1459,apply,2026-04-10 14:59,136,recommendation,mobile
14394,2857,209,view,2026-02-03 00:09,279,search,tablet
14395,1637,2322,save,2026-04-19 00:00,283,email,desktop
14396,2329,260,click,2026-03-26 03:02,208,direct,mobile
14397,4040,1504,view,2026-03-23 02:55,271,recommendation,desktop
14398,1100,457,apply,2026-03-23 01:33,71,recommendation,desktop
14399,4494,2154,click,2026-03-22 03:55,207,direct,desktop
14400,2984,1209,view,2026-01-31 06:35,98,search,mobile
14401,3130,413,view,2026-02-12 08:54,99,email,tablet
14402,1168,2255,apply,2026-02-13 21:24,260,recommendation,mobile
14403,3141,1714,apply,2026-02-14 22:27,176,direct,mobile
14404,1493,2254,click,2026-04-17 10:38,61,search,mobile
14405,5489,758,click,2026-05-08 10:17,77,direct,mobile
14406,3648,1579,view,2026-04-20 19:29,229,search,desktop
14407,3447,1325,apply,2026-01-25 03:40,213,direct,mobile
14408,2757,1705,view,2026-03-16 03:28,96,recommendation,tablet
14409,4760,1250,save,2026-03-05 08:42,259,direct,mobile
14410,5876,2763,click,2026-05-01 01:12,82,search,tablet
14411,2397,2768,view,2026-02-20 21:44,280,email,mobile
14412,5803,1109,apply,2026-03-13 18:38,128,recommendation,tablet
14413,4501,2177,click,2026-02-14 23:58,154,email,desktop
14414,2759,2413,save,2026-02-18 15:41,45,recommendation,mobile
14415,4757,2175,click,2026-04-20 08:48,147,search,desktop
14416,3373,1100,view,2026-04-22 21:29,175,email,desktop
14417,2049,1592,click,2026-02-27 18:30,264,email,desktop
14418,2886,2481,save,2026-03-30 21:42,13,direct,tablet
14419,4137,1298,save,2026-04-22 15:16,200,email,desktop
14420,1242,1490,apply,2026-03-16 12:37,256,search,tablet
14421,4106,1621,view,2026-04-16 06:39,115,recommendation,mobile
14422,4764,948,save,2026-01-11 18:52,6,email,tablet
14423,4227,1968,click,2026-04-13 02:55,195,email,tablet
14424,3329,7,apply,2026-04-02 21:46,25,email,tablet
14425,5303,1926,click,2026-03-04 12:04,204,email,mobile
14426,1227,2676,click,2026-04-13 09:07,122,direct,desktop
14427,1227,2503,click,2026-02-02 10:18,154,recommendation,tablet
14428,4191,2349,save,2026-03-12 23:38,129,direct,tablet
14429,5899,898,save,2026-05-08 19:59,20,recommendation,tablet
14430,5915,1017,save,2026-04-16 20:48,82,recommendation,mobile
14431,4145,471,view,2026-03-31 12:42,47,direct,desktop
14432,5791,2296,apply,2026-01-18 11:00,65,recommendation,desktop
14433,5846,1940,apply,2026-03-18 23:01,281,direct,mobile
14434,1019,64,apply,2026-03-25 23:32,186,direct,mobile
14435,1087,451,save,2026-01-15 05:46,138,direct,tablet
14436,2543,134,apply,2026-04-26 15:24,110,email,tablet
14437,5172,2363,view,2026-03-04 14:11,131,recommendation,tablet
14438,4305,891,apply,2026-02-19 23:46,236,recommendation,tablet
14439,4426,417,save,2026-04-26 08:08,202,direct,desktop
14440,2271,1895,apply,2026-01-29 06:37,254,search,mobile
14441,3319,2516,apply,2026-04-14 12:34,235,search,mobile
14442,5447,674,click,2026-02-09 06:30,95,recommendation,desktop
14443,1065,566,save,2026-03-09 15:50,274,email,mobile
14444,2346,29,view,2026-04-15 13:47,181,direct,desktop
14445,2420,1344,view,2026-04-23 07:41,118,search,desktop
14446,5107,2969,view,2026-01-15 10:44,77,direct,mobile
14447,4250,1789,view,2026-02-22 23:17,39,email,mobile
14448,2936,806,apply,2026-03-23 17:18,212,email,mobile
14449,1221,1995,click,2026-03-08 06:40,152,search,tablet
14450,3758,1905,save,2026-03-02 20:51,216,search,mobile
14451,3387,253,apply,2026-01-25 20:34,148,search,desktop
14452,1903,2057,view,2026-03-04 05:45,105,recommendation,mobile
14453,4038,245,save,2026-03-13 11:35,47,recommendation,tablet
14454,3526,2331,click,2026-02-02 10:42,146,recommendation,desktop
14455,2132,742,apply,2026-02-24 17:42,288,email,tablet
14456,3668,1967,apply,2026-04-20 06:23,16,email,tablet
14457,5263,2540,save,2026-04-22 08:39,180,email,mobile
14458,4041,669,view,2026-01-15 02:23,273,recommendation,desktop
14459,5154,2408,save,2026-03-06 08:50,126,search,tablet
14460,4690,2078,apply,2026-04-10 00:49,201,search,mobile
14461,2914,1477,apply,2026-02-04 17:03,181,recommendation,desktop
14462,2817,1116,apply,2026-01-14 00:24,199,email,desktop
14463,3523,2446,click,2026-02-06 04:42,208,email,desktop
14464,1469,1078,save,2026-01-31 05:29,155,direct,desktop
14465,5602,2624,apply,2026-01-30 10:37,100,direct,tablet
14466,2170,218,click,2026-03-02 06:51,53,recommendation,mobile
14467,4848,541,view,2026-02-14 23:12,104,search,desktop
14468,2098,39,apply,2026-03-15 20:53,298,search,tablet
14469,5792,303,click,2026-04-15 08:59,180,recommendation,desktop
14470,5903,1571,view,2026-04-13 07:46,252,direct,tablet
14471,5254,1750,save,2026-04-30 20:07,123,search,mobile
14472,2977,1161,view,2026-02-08 10:41,151,email,mobile
14473,2825,510,view,2026-02-08 08:59,23,recommendation,tablet
14474,1784,2707,click,2026-03-04 04:14,49,search,tablet
14475,5020,480,click,2026-01-16 08:20,198,email,desktop
14476,5265,2160,click,2026-05-01 18:16,40,recommendation,mobile
14477,5541,2726,view,2026-04-17 14:32,281,email,tablet
14478,3952,2752,click,2026-01-25 04:29,215,recommendation,desktop
14479,1424,2150,view,2026-01-13 10:12,37,email,mobile
14480,1099,1253,apply,2026-04-23 08:47,8,recommendation,mobile
14481,2332,1646,apply,2026-01-14 18:41,198,direct,tablet
14482,5376,711,click,2026-01-28 14:47,281,recommendation,mobile
14483,5349,2297,apply,2026-04-12 13:54,253,direct,tablet
14484,4050,2871,view,2026-03-10 12:54,236,search,tablet
14485,3716,918,save,2026-05-08 10:45,185,recommendation,desktop
14486,1237,2110,apply,2026-04-29 07:20,156,direct,tablet
14487,5784,763,save,2026-01-16 05:40,102,recommendation,desktop
14488,3419,2763,view,2026-03-04 00:42,191,email,tablet
14489,5498,423,view,2026-01-14 00:34,164,email,mobile
14490,1948,2647,apply,2026-03-23 23:09,267,direct,tablet
14491,2024,2949,save,2026-04-29 03:06,119,search,mobile
14492,1374,2988,apply,2026-02-21 09:40,131,recommendation,desktop
14493,3301,2171,save,2026-01-21 02:02,193,direct,tablet
14494,3640,2259,click,2026-03-22 16:23,236,direct,tablet
14495,5985,2736,view,2026-02-10 13:18,158,search,mobile
14496,1622,2186,save,2026-04-06 21:27,38,recommendation,tablet
14497,1283,1841,apply,2026-04-28 17:08,275,recommendation,mobile
14498,3751,2428,apply,2026-05-06 17:55,175,search,mobile
14499,5911,219,apply,2026-03-20 07:40,98,search,tablet
14500,2306,1945,click,2026-04-21 06:58,24,email,tablet
14501,4796,1601,view,2026-01-24 13:00,125,search,tablet
14502,5265,2081,view,2026-03-17 06:22,296,search,desktop
14503,4698,1347,click,2026-03-27 01:45,101,recommendation,mobile
14504,2682,2627,apply,2026-04-10 23:49,267,direct,desktop
14505,5463,1209,apply,2026-03-14 07:51,247,direct,tablet
14506,3821,1744,view,2026-03-06 11:06,288,recommendation,mobile
14507,2861,2900,view,2026-04-26 09:21,197,direct,tablet
14508,2622,1835,click,2026-02-01 05:55,211,search,desktop
14509,3167,1901,click,2026-02-21 19:03,265,search,desktop
14510,4838,105,apply,2026-01-11 15:10,53,direct,tablet
14511,2863,1055,click,2026-01-24 05:35,235,recommendation,mobile
14512,2025,1697,apply,2026-01-14 06:47,225,recommendation,desktop
14513,4518,1588,save,2026-04-02 14:01,233,search,mobile
14514,3299,2380,click,2026-05-09 22:56,218,search,tablet
14515,3485,1455,view,2026-02-13 06:43,258,recommendation,desktop
14516,2314,2541,apply,2026-01-17 02:14,172,direct,desktop
14517,3353,2994,click,2026-04-09 13:57,245,email,mobile
14518,5927,1553,apply,2026-04-01 22:01,58,recommendation,tablet
14519,3386,368,view,2026-01-16 13:25,159,email,tablet
14520,3492,488,view,2026-01-31 18:40,157,direct,mobile
14521,5455,2691,save,2026-04-23 19:51,97,recommendation,tablet
14522,5586,2316,view,2026-04-23 15:43,151,search,mobile
14523,5319,2484,save,2026-03-20 16:30,156,email,mobile
14524,4150,1807,view,2026-04-23 10:23,14,search,tablet
14525,3214,2876,apply,2026-03-04 18:34,250,recommendation,mobile
14526,3307,2784,view,2026-03-15 18:47,50,direct,tablet
14527,1303,1677,click,2026-01-15 02:19,69,email,mobile
14528,2315,2907,apply,2026-03-13 20:18,112,direct,desktop
14529,3608,1121,apply,2026-05-10 10:46,167,email,desktop
14530,3792,2824,apply,2026-05-08 10:40,266,recommendation,desktop
14531,3065,2016,click,2026-02-03 22:04,244,direct,desktop
14532,1291,1179,save,2026-02-11 09:23,267,direct,tablet
14533,2908,1108,apply,2026-03-04 08:58,184,recommendation,tablet
14534,3420,1374,save,2026-04-14 21:07,83,email,desktop
14535,3612,1369,apply,2026-05-05 23:36,37,search,tablet
14536,4843,1383,click,2026-02-09 06:33,61,email,mobile
14537,3735,1345,view,2026-02-26 10:04,151,search,desktop
14538,4824,2324,save,2026-04-05 10:16,148,email,desktop
14539,1303,2638,click,2026-01-28 22:05,70,email,tablet
14540,3776,2039,save,2026-02-20 11:39,118,email,tablet
14541,1106,328,view,2026-03-07 05:54,233,email,mobile
14542,5656,2240,save,2026-02-16 00:15,154,search,tablet
14543,2529,2220,save,2026-04-05 07:24,179,direct,mobile
14544,3071,1456,click,2026-01-20 17:19,262,search,tablet
14545,3391,94,click,2026-02-03 01:52,253,email,mobile
14546,3832,2687,apply,2026-04-14 19:37,191,recommendation,mobile
14547,1821,1388,save,2026-03-28 01:02,67,search,desktop
14548,5874,1334,click,2026-01-31 12:14,287,search,desktop
14549,3552,2372,click,2026-03-29 06:49,229,direct,mobile
14550,3951,2149,click,2026-03-03 01:30,137,recommendation,mobile
14551,1179,1295,view,2026-03-06 04:08,265,direct,tablet
14552,4284,309,click,2026-04-22 06:23,13,recommendation,tablet
14553,4301,2723,apply,2026-04-08 14:29,174,recommendation,tablet
14554,2406,2754,save,2026-03-30 21:20,192,email,mobile
14555,3302,567,click,2026-03-30 01:49,63,search,mobile
14556,1387,1783,save,2026-01-30 14:33,83,recommendation,tablet
14557,1676,2182,apply,2026-03-03 23:30,157,direct,desktop
14558,4445,1383,apply,2026-03-22 22:45,58,search,tablet
14559,4091,2741,apply,2026-03-29 10:11,255,email,tablet
14560,3669,2277,save,2026-01-16 06:15,210,recommendation,mobile
14561,1196,1249,view,2026-03-20 20:46,126,email,mobile
14562,3982,739,click,2026-04-20 06:01,64,recommendation,tablet
14563,4874,785,view,2026-02-27 07:26,156,search,desktop
14564,3266,2095,apply,2026-01-21 00:36,56,email,desktop
14565,1656,59,view,2026-03-27 09:04,120,search,tablet
14566,2820,1241,save,2026-04-11 02:11,18,email,mobile
14567,1124,1169,apply,2026-04-06 13:07,139,recommendation,mobile
14568,2732,1874,click,2026-01-24 18:31,243,direct,desktop
14569,4656,1242,click,2026-04-09 04:24,158,recommendation,tablet
14570,5504,2314,apply,2026-02-22 01:18,247,direct,desktop
14571,5632,1610,apply,2026-03-15 15:26,78,search,tablet
14572,2451,2513,apply,2026-02-06 16:01,254,search,desktop
14573,1428,117,click,2026-05-06 00:51,166,email,mobile
14574,4983,2224,view,2026-04-20 22:10,277,recommendation,desktop
14575,2636,2616,click,2026-03-06 04:33,218,email,mobile
14576,4845,1517,view,2026-01-30 23:23,119,search,tablet
14577,5472,2111,view,2026-04-06 09:30,281,email,tablet
14578,5320,943,apply,2026-01-20 21:25,212,email,desktop
14579,2727,2678,click,2026-02-12 09:31,140,email,mobile
14580,1122,923,view,2026-04-27 23:40,83,direct,tablet
14581,1574,695,save,2026-02-19 18:05,282,email,tablet
14582,1613,497,save,2026-01-16 20:24,138,email,mobile
14583,1284,1111,save,2026-04-08 22:23,279,recommendation,desktop
14584,4171,89,apply,2026-01-23 01:43,159,recommendation,mobile
14585,5456,518,view,2026-02-27 04:55,221,email,desktop
14586,4963,1514,click,2026-03-07 07:01,18,email,desktop
14587,1157,879,apply,2026-03-04 22:56,128,email,tablet
14588,2622,894,apply,2026-01-21 02:40,163,email,mobile
14589,5031,520,save,2026-05-11 03:59,28,recommendation,tablet
14590,4585,2676,save,2026-03-15 00:00,87,email,tablet
14591,4700,625,apply,2026-01-17 03:42,154,direct,desktop
14592,1609,2536,apply,2026-04-12 10:26,84,direct,desktop
14593,3844,2898,apply,2026-04-05 21:16,131,direct,tablet
14594,4052,2819,save,2026-01-21 02:57,84,direct,desktop
14595,2696,1150,save,2026-04-29 01:53,224,email,desktop
14596,5298,422,view,2026-01-18 14:54,88,email,mobile
14597,2400,1296,save,2026-05-07 02:56,93,email,mobile
14598,3467,1788,save,2026-04-24 21:40,93,email,tablet
14599,2266,2007,apply,2026-02-21 12:58,232,direct,desktop
14600,5981,1669,apply,2026-01-17 20:45,254,direct,tablet
14601,1091,1771,view,2026-04-21 15:02,25,email,tablet
14602,3362,2832,view,2026-02-25 21:21,285,direct,mobile
14603,1021,2618,apply,2026-01-12 00:30,123,recommendation,tablet
14604,5428,2023,click,2026-03-13 07:58,202,recommendation,tablet
14605,3581,1053,apply,2026-01-23 06:18,174,direct,desktop
14606,5088,1896,save,2026-01-19 12:11,221,email,mobile
14607,4147,2739,click,2026-05-10 16:04,55,search,mobile
14608,2335,2400,save,2026-02-10 04:26,43,search,desktop
