job_id,title,company,location,job_type,experience_level,skills,salary_min,salary_max,posted_date,status
2248,Data Scientist,TechMahindra,Kolkata,Remote,Senior,"Python,SQL,ML",1565631,2228491,2026-03-08,Open
2249,DevOps Engineer,TCS,Chennai,Hybrid,Junior,"TensorFlow,MLOps,Python",323097,691443,2025-11-13,Open
2250,Backend Engineer,Google,Chennai,Hybrid,Mid,"Java,Spring,AWS",1078017,1557638,2026-04-23,Closed
2251,Frontend Developer,HCL,Chennai,Hybrid,Junior,"Flutter,Firebase,Dart",553693,1330370,2025-12-25,Open
2252,DevOps Engineer,Razorpay,Chennai,Full-time,Mid,"React,Node.js,JS",1059793,1347708,2026-01-14,Open
2253,Mobile Developer,Razorpay,Pune,Remote,Mid,"TensorFlow,MLOps,Python",1024972,1915555,2026-02-24,Open
2254,Frontend Developer,Flipkart,Pune,Internship,Mid,"Python,SQL,ML",1394334,2387826,2025-11-13,Open
2255,DevOps Engineer,Google,Delhi,Full-time,Senior,"Python,SQL,ML",1126096,1475585,2026-01-14,Open
2256,Cybersecurity Analyst,Amazon,Chennai,Internship,Senior,"Java,Spring,AWS",1773064,2775347,2026-02-23,Closed
2257,Mobile Developer,Microsoft,Kolkata,Internship,Senior,"React,Node.js,JS",359266,910578,2026-04-20,Open
2258,Data Scientist,HCL,Kolkata,Internship,Mid,"TensorFlow,MLOps,Python",1230247,1451948,2026-01-25,Open
2259,DevOps Engineer,Microsoft,Remote,Remote,Junior,"Flutter,Firebase,Dart",390035,1175372,2026-01-07,Closed
2260,Cybersecurity Analyst,Adobe,Kolkata,Internship,Senior,"Docker,Kubernetes,CI/CD",1560930,2294345,2026-01-05,Closed
2261,ML Engineer,TechMahindra,Mumbai,Internship,Mid,"Cybersecurity,Networking,Linux",757624,1200451,2025-12-21,Open
2262,Data Analyst,TechMahindra,Pune,Hybrid,Junior,"Java,Spring,AWS",943489,1741722,2026-02-19,Open
2263,Frontend Developer,HCL,Mumbai,Internship,Senior,"Flutter,Firebase,Dart",818819,1756938,2026-02-16,Open
2264,ML Engineer,TCS,Chennai,Hybrid,Junior,"Python,SQL,ML",435810,1399585,2026-02-24,Closed
2265,Mobile Developer,TCS,Remote,Hybrid,Junior,"Cybersecurity,Networking,Linux",1688065,2395219,2026-04-26,Open
2266,Backend Engineer,TCS,Remote,Internship,Junior,"Java,Spring,AWS",1621611,2252156,2026-02-08,Closed
2267,Mobile Developer,Microsoft,Pune,Hybrid,Senior,"Flutter,Firebase,Dart",679471,1327707,2026-01-24,Closed
2268,Frontend Developer,IBM,Delhi,Remote,Senior,"Python,SQL,ML",306477,1365786,2026-04-12,Closed
2269,Frontend Developer,Infosys,Remote,Hybrid,Senior,"Java,Spring,AWS",301030,1065585,2026-04-02,Closed
2270,Full Stack Developer,Flipkart,Hyderabad,Hybrid,Junior,"TensorFlow,MLOps,Python",938178,1808566,2026-02-09,Closed
2271,Data Scientist,Accenture,Bangalore,Internship,Junior,"Docker,Kubernetes,CI/CD",532868,829736,2025-11-18,Open
2272,Cloud Engineer,TCS,Bangalore,Hybrid,Mid,"TensorFlow,MLOps,Python",1027122,1537065,2026-01-13,Open
2273,Cloud Engineer,TCS,Chennai,Full-time,Junior,"Cybersecurity,Networking,Linux",819690,1676888,2025-12-14,Closed
2274,Cloud Engineer,TCS,Bangalore,Full-time,Junior,"Docker,Kubernetes,CI/CD",1640529,1980695,2026-02-03,Closed
2275,ML Engineer,Wipro,Remote,Full-time,Mid,"TensorFlow,MLOps,Python",319051,974231,2026-03-04,Closed
2276,Data Scientist,Flipkart,Mumbai,Hybrid,Senior,"Flutter,Firebase,Dart",1199012,2174398,2025-12-12,Open
2277,DevOps Engineer,Wipro,Remote,Hybrid,Senior,"Python,SQL,ML",992826,1379082,2025-12-08,Open
2278,Frontend Developer,Amazon,Chennai,Remote,Mid,"Java,Spring,AWS",513354,1108034,2026-03-17,Open
2279,ML Engineer,Infosys,Bangalore,Internship,Junior,"Python,SQL,ML",1099538,1471652,2026-02-23,Closed
2280,Data Scientist,Adobe,Pune,Internship,Mid,"Python,SQL,ML",1661414,2040194,2025-12-05,Closed
2281,Full Stack Developer,Accenture,Chennai,Full-time,Junior,"Java,Spring,AWS",1375553,2136258,2025-12-12,Closed
2282,Full Stack Developer,Flipkart,Remote,Remote,Senior,"Java,Spring,AWS",715335,1637814,2026-03-06,Closed
2283,Backend Engineer,TCS,Hyderabad,Remote,Junior,"Docker,Kubernetes,CI/CD",438218,1328163,2026-04-05,Open
2284,Cloud Engineer,Adobe,Delhi,Internship,Mid,"Flutter,Firebase,Dart",1611994,1928380,2026-05-12,Open
2285,Data Scientist,HCL,Chennai,Full-time,Junior,"TensorFlow,MLOps,Python",616836,832016,2026-04-13,Closed
2286,Mobile Developer,IBM,Delhi,Internship,Senior,"React,Node.js,JS",949029,1292090,2025-12-14,Open
2287,Frontend Developer,Infosys,Mumbai,Remote,Junior,"Python,SQL,ML",531047,880336,2026-03-26,Closed
2288,Backend Engineer,TechMahindra,Chennai,Remote,Junior,"Flutter,Firebase,Dart",1715076,2209365,2026-04-06,Closed
2289,ML Engineer,Wipro,Pune,Full-time,Mid,"Python,SQL,ML",1170685,1884435,2026-03-31,Open
2290,Cybersecurity Analyst,TechMahindra,Mumbai,Hybrid,Mid,"Python,SQL,ML",691545,946612,2025-12-05,Open
2291,Data Analyst,TechMahindra,Kolkata,Full-time,Mid,"TensorFlow,MLOps,Python",886462,1326909,2026-04-28,Open
2292,Data Analyst,Amazon,Kolkata,Internship,Junior,"Flutter,Firebase,Dart",357990,969264,2026-05-06,Open
2293,Cloud Engineer,Amazon,Mumbai,Remote,Mid,"Docker,Kubernetes,CI/CD",819292,1552202,2026-04-22,Open
2294,Full Stack Developer,Wipro,Chennai,Internship,Mid,"Cybersecurity,Networking,Linux",857677,1248574,2026-03-04,Open
2295,DevOps Engineer,Razorpay,Hyderabad,Hybrid,Junior,"Docker,Kubernetes,CI/CD",343993,1272145,2026-04-08,Open
2296,ML Engineer,IBM,Mumbai,Hybrid,Junior,"Java,Spring,AWS",1027319,1312053,2025-12-18,Open
2297,Frontend Developer,TCS,Pune,Hybrid,Junior,"Java,Spring,AWS",1191784,1514837,2026-01-27,Open
2298,Backend Engineer,Google,Pune,Remote,Senior,"TensorFlow,MLOps,Python",1552674,2166663,2026-01-25,Open
2299,ML Engineer,Razorpay,Remote,Internship,Mid,"Docker,Kubernetes,CI/CD",1070615,1364388,2025-11-22,Open
2300,Mobile Developer,IBM,Bangalore,Hybrid,Senior,"TensorFlow,MLOps,Python",1044979,1624036,2026-03-21,Open
2301,DevOps Engineer,Microsoft,Kolkata,Hybrid,Junior,"Python,SQL,ML",331415,758419,2026-01-17,Closed
2302,Full Stack Developer,Accenture,Pune,Full-time,Senior,"Cybersecurity,Networking,Linux",1547329,2731962,2026-01-11,Closed
2303,Backend Engineer,Razorpay,Bangalore,Full-time,Senior,"React,Node.js,JS",1353505,1631544,2026-04-05,Closed
2304,Mobile Developer,TCS,Bangalore,Remote,Junior,"TensorFlow,MLOps,Python",1604500,2397388,2026-02-24,Closed
2305,Mobile Developer,Wipro,Bangalore,Internship,Junior,"Docker,Kubernetes,CI/CD",598877,826186,2026-02-15,Closed
2306,Backend Engineer,Adobe,Remote,Hybrid,Senior,"React,Node.js,JS",514188,1544056,2026-03-18,Closed
2307,Full Stack Developer,HCL,Bangalore,Full-time,Junior,"Docker,Kubernetes,CI/CD",1361058,1582007,2026-04-28,Closed
2308,Cloud Engineer,Microsoft,Pune,Full-time,Mid,"React,Node.js,JS",1481346,1990318,2026-02-15,Closed
2309,Full Stack Developer,Wipro,Remote,Full-time,Senior,"Cybersecurity,Networking,Linux",1752342,2810856,2025-12-13,Open
2310,Cloud Engineer,HCL,Kolkata,Internship,Junior,"TensorFlow,MLOps,Python",917161,1452164,2026-01-23,Open
2311,Full Stack Developer,TechMahindra,Delhi,Remote,Senior,"Python,SQL,ML",1047190,2148819,2026-01-09,Open
2312,Data Analyst,IBM,Mumbai,Full-time,Mid,"React,Node.js,JS",542660,1235434,2026-05-01,Closed
2313,ML Engineer,HCL,Hyderabad,Remote,Mid,"Cybersecurity,Networking,Linux",862032,1896680,2026-04-28,Closed
2314,Cybersecurity Analyst,Amazon,Bangalore,Remote,Junior,"Python,SQL,ML",818178,2003649,2025-12-04,Closed
2315,Cloud Engineer,Google,Chennai,Remote,Junior,"Java,Spring,AWS",902105,1166820,2026-04-13,Open
2316,Cybersecurity Analyst,Google,Chennai,Full-time,Senior,"Docker,Kubernetes,CI/CD",1515657,1723323,2025-11-16,Open
2317,Full Stack Developer,Accenture,Mumbai,Full-time,Mid,"Flutter,Firebase,Dart",1700424,2510961,2026-02-03,Open
2318,Data Analyst,Google,Hyderabad,Full-time,Junior,"TensorFlow,MLOps,Python",1123333,1717966,2026-04-12,Open
2319,Backend Engineer,HCL,Hyderabad,Hybrid,Junior,"Java,Spring,AWS",1300076,1745750,2025-11-29,Open
2320,ML Engineer,Microsoft,Kolkata,Full-time,Mid,"Flutter,Firebase,Dart",1587039,2300319,2026-04-20,Closed
2321,DevOps Engineer,Amazon,Bangalore,Remote,Senior,"Flutter,Firebase,Dart",1320887,1848876,2026-02-09,Closed
2322,Data Analyst,Adobe,Bangalore,Hybrid,Mid,"Docker,Kubernetes,CI/CD",1355337,2245477,2025-11-15,Open
2323,Frontend Developer,HCL,Chennai,Hybrid,Senior,"Docker,Kubernetes,CI/CD",1797400,2057832,2025-11-21,Closed
2324,Frontend Developer,Google,Pune,Full-time,Junior,"Docker,Kubernetes,CI/CD",450117,1256753,2026-04-28,Closed
2325,DevOps Engineer,Flipkart,Kolkata,Remote,Junior,"Cybersecurity,Networking,Linux",1518278,2602786,2026-03-07,Closed
2326,Cloud Engineer,Accenture,Chennai,Internship,Mid,"TensorFlow,MLOps,Python",1514323,2576162,2026-03-05,Open
2327,ML Engineer,TechMahindra,Mumbai,Internship,Senior,"Flutter,Firebase,Dart",773985,1673247,2026-02-11,Closed
2328,Data Scientist,Amazon,Delhi,Hybrid,Junior,"Python,SQL,ML",1624132,1884561,2026-02-22,Open
2329,ML Engineer,TCS,Kolkata,Remote,Mid,"Python,SQL,ML",528315,1027353,2025-12-21,Closed
2330,Data Analyst,Accenture,Delhi,Full-time,Junior,"TensorFlow,MLOps,Python",351274,759116,2025-12-25,Open
2331,Cloud Engineer,Adobe,Chennai,Internship,Junior,"Docker,Kubernetes,CI/CD",1208478,1939165,2026-04-02,Open
2332,ML Engineer,Accenture,Mumbai,Hybrid,Mid,"React,Node.js,JS",338110,562403,2025-12-19,Open
2333,Frontend Developer,Amazon,Pune,Full-time,Senior,"TensorFlow,MLOps,Python",995936,1584891,2026-03-24,Closed
2334,ML Engineer,TechMahindra,Bangalore,Full-time,Senior,"Docker,Kubernetes,CI/CD",1765301,2113835,2026-04-06,Closed
2335,Cloud Engineer,Flipkart,Hyderabad,Internship,Mid,"React,Node.js,JS",336657,1520259,2026-04-30,Closed
2336,Mobile Developer,Flipkart,Pune,Full-time,Mid,"React,Node.js,JS",841433,1121051,2026-01-09,Closed
2337,Cybersecurity Analyst,Microsoft,Bangalore,Full-time,Senior,"TensorFlow,MLOps,Python",1498635,2423741,2025-12-05,Open
2338,Backend Engineer,HCL,Chennai,Remote,Mid,"Java,Spring,AWS",1107470,1752186,2026-04-28,Closed
2339,Data Scientist,Infosys,Pune,Internship,Senior,"Java,Spring,AWS",1071268,1700929,2025-11-13,Closed
2340,DevOps Engineer,IBM,Chennai,Hybrid,Senior,"Java,Spring,AWS",352178,786233,2026-03-19,Closed
2341,Data Analyst,Infosys,Remote,Remote,Mid,"Docker,Kubernetes,CI/CD",546443,1244510,2025-12-11,Open
2342,Full Stack Developer,HCL,Hyderabad,Hybrid,Junior,"Python,SQL,ML",1178515,2140531,2025-12-13,Closed
2343,ML Engineer,Microsoft,Remote,Remote,Mid,"Java,Spring,AWS",1088997,2021519,2026-04-16,Closed
2344,Data Analyst,Google,Chennai,Hybrid,Senior,"Java,Spring,AWS",928292,1920237,2026-04-11,Open
2345,Full Stack Developer,Infosys,Pune,Full-time,Mid,"React,Node.js,JS",484214,869763,2025-12-16,Closed
2346,Data Scientist,Razorpay,Delhi,Full-time,Junior,"Java,Spring,AWS",605275,1610105,2026-02-09,Closed
2347,Mobile Developer,Flipkart,Mumbai,Internship,Junior,"Docker,Kubernetes,CI/CD",647973,907370,2026-04-22,Open
2348,Full Stack Developer,Infosys,Remote,Hybrid,Junior,"Flutter,Firebase,Dart",1179599,2039939,2026-04-29,Closed
2349,Full Stack Developer,Google,Chennai,Full-time,Mid,"TensorFlow,MLOps,Python",1259280,1463732,2026-01-15,Open
2350,Backend Engineer,Adobe,Remote,Full-time,Senior,"Docker,Kubernetes,CI/CD",715759,1470997,2026-04-04,Open
2351,Full Stack Developer,TechMahindra,Hyderabad,Hybrid,Junior,"React,Node.js,JS",1009116,1399928,2026-01-22,Open
2352,Frontend Developer,TechMahindra,Bangalore,Full-time,Junior,"React,Node.js,JS",1360848,2083878,2025-12-15,Closed
2353,Data Scientist,Microsoft,Chennai,Full-time,Junior,"Java,Spring,AWS",1248454,2323579,2026-02-11,Closed
2354,ML Engineer,Adobe,Chennai,Internship,Senior,"TensorFlow,MLOps,Python",432527,1059911,2025-12-07,Closed
2355,Frontend Developer,Infosys,Mumbai,Remote,Mid,"Java,Spring,AWS",1723592,2747507,2025-11-17,Open
2356,Full Stack Developer,Infosys,Hyderabad,Remote,Mid,"Cybersecurity,Networking,Linux",542588,821847,2025-11-18,Open
2357,Full Stack Developer,Accenture,Hyderabad,Full-time,Junior,"TensorFlow,MLOps,Python",1444295,2241609,2026-04-14,Closed
2358,DevOps Engineer,Google,Delhi,Full-time,Junior,"Cybersecurity,Networking,Linux",1313763,1617086,2026-04-19,Closed
2359,Data Scientist,Accenture,Chennai,Internship,Mid,"TensorFlow,MLOps,Python",1624797,2122034,2026-01-24,Open
2360,Cloud Engineer,Infosys,Mumbai,Hybrid,Junior,"Python,SQL,ML",427203,1549513,2025-12-05,Closed
2361,Cloud Engineer,Razorpay,Hyderabad,Remote,Senior,"TensorFlow,MLOps,Python",581778,1547510,2026-01-27,Open
2362,Cloud Engineer,Razorpay,Kolkata,Internship,Mid,"Python,SQL,ML",424794,741421,2025-12-07,Closed
2363,Cloud Engineer,Accenture,Delhi,Hybrid,Junior,"Docker,Kubernetes,CI/CD",1606114,1958915,2025-12-10,Closed
2364,Cybersecurity Analyst,Flipkart,Pune,Remote,Senior,"Python,SQL,ML",1654506,2275440,2026-01-29,Open
2365,Data Scientist,Microsoft,Hyderabad,Remote,Senior,"Flutter,Firebase,Dart",1475771,2537256,2026-02-06,Open
2366,ML Engineer,Amazon,Bangalore,Full-time,Junior,"Docker,Kubernetes,CI/CD",387584,836291,2026-02-03,Closed
2367,Backend Engineer,Adobe,Mumbai,Hybrid,Junior,"React,Node.js,JS",381920,617324,2025-12-21,Closed
2368,Frontend Developer,Infosys,Kolkata,Remote,Junior,"Cybersecurity,Networking,Linux",1722905,2383207,2026-04-23,Closed
2369,Cloud Engineer,Wipro,Chennai,Full-time,Junior,"Flutter,Firebase,Dart",819271,1471457,2026-04-12,Open
2370,Mobile Developer,IBM,Remote,Hybrid,Senior,"Python,SQL,ML",1606874,2110287,2026-03-10,Open
2371,Data Scientist,Razorpay,Chennai,Full-time,Senior,"Python,SQL,ML",528695,902372,2026-02-05,Open
2372,Frontend Developer,TCS,Bangalore,Hybrid,Junior,"React,Node.js,JS",905923,1631039,2026-01-14,Open
2373,Cloud Engineer,HCL,Remote,Internship,Mid,"Python,SQL,ML",993043,1871533,2025-12-09,Closed
2374,DevOps Engineer,HCL,Chennai,Remote,Junior,"Flutter,Firebase,Dart",1414702,2360595,2026-04-01,Closed
2375,Mobile Developer,Adobe,Mumbai,Internship,Mid,"React,Node.js,JS",698737,1845054,2026-02-25,Open
2376,Data Scientist,HCL,Mumbai,Remote,Mid,"React,Node.js,JS",599212,1349475,2025-11-24,Open
2377,ML Engineer,IBM,Hyderabad,Remote,Senior,"Python,SQL,ML",1107167,1486301,2026-03-10,Closed
2378,DevOps Engineer,Adobe,Mumbai,Hybrid,Junior,"Java,Spring,AWS",304138,653849,2026-02-01,Closed
2379,Data Scientist,Adobe,Bangalore,Remote,Senior,"Cybersecurity,Networking,Linux",1750123,2788408,2026-03-21,Closed
2380,Backend Engineer,HCL,Pune,Full-time,Mid,"Java,Spring,AWS",1305631,2328270,2026-04-19,Open
2381,Backend Engineer,Adobe,Pune,Full-time,Junior,"Docker,Kubernetes,CI/CD",1281183,2457835,2026-04-21,Closed
2382,Frontend Developer,Accenture,Kolkata,Hybrid,Senior,"TensorFlow,MLOps,Python",894898,1338095,2026-04-27,Open
2383,DevOps Engineer,TCS,Hyderabad,Remote,Junior,"Cybersecurity,Networking,Linux",1160971,1908764,2026-03-31,Open
2384,Backend Engineer,TCS,Pune,Hybrid,Senior,"Cybersecurity,Networking,Linux",432127,809176,2026-02-23,Closed
2385,Full Stack Developer,Razorpay,Delhi,Hybrid,Senior,"TensorFlow,MLOps,Python",620398,1068299,2025-11-16,Open
2386,Cybersecurity Analyst,Adobe,Bangalore,Internship,Junior,"Java,Spring,AWS",1655950,2284620,2026-05-01,Open
2387,Cloud Engineer,TechMahindra,Hyderabad,Internship,Mid,"Flutter,Firebase,Dart",754718,1346432,2026-03-05,Open
2388,Frontend Developer,Amazon,Remote,Full-time,Senior,"TensorFlow,MLOps,Python",522346,1041532,2026-02-06,Open
2389,DevOps Engineer,Flipkart,Bangalore,Hybrid,Senior,"TensorFlow,MLOps,Python",556838,820695,2025-12-12,Open
2390,Frontend Developer,Infosys,Delhi,Hybrid,Senior,"Docker,Kubernetes,CI/CD",1147973,1473190,2025-11-22,Closed
2391,Frontend Developer,TechMahindra,Delhi,Hybrid,Junior,"Java,Spring,AWS",1702932,2637497,2026-05-09,Closed
2392,ML Engineer,HCL,Kolkata,Full-time,Senior,"Java,Spring,AWS",430671,713629,2025-11-20,Closed
2393,Mobile Developer,HCL,Delhi,Hybrid,Junior,"React,Node.js,JS",1253076,2295874,2026-02-21,Closed
2394,Cloud Engineer,Wipro,Mumbai,Hybrid,Junior,"Java,Spring,AWS",1375044,2206214,2026-02-08,Open
2395,Frontend Developer,Infosys,Remote,Full-time,Mid,"Java,Spring,AWS",887904,1159742,2026-05-10,Open
2396,ML Engineer,Microsoft,Kolkata,Remote,Junior,"TensorFlow,MLOps,Python",661875,1509339,2026-01-17,Open
2397,DevOps Engineer,Adobe,Chennai,Hybrid,Mid,"Cybersecurity,Networking,Linux",1068838,2023345,2026-02-07,Closed
2398,Data Analyst,Google,Delhi,Hybrid,Mid,"Flutter,Firebase,Dart",1252736,1648754,2026-05-10,Open
2399,Data Scientist,IBM,Remote,Internship,Senior,"Docker,Kubernetes,CI/CD",624147,1085909,2025-11-18,Closed
2400,Backend Engineer,Adobe,Kolkata,Remote,Junior,"TensorFlow,MLOps,Python",1429545,2548655,2026-01-03,Open
2401,Cybersecurity Analyst,Infosys,Delhi,Full-time,Mid,"React,Node.js,JS",1373710,1917256,2026-04-29,Closed
2402,DevOps Engineer,TCS,Bangalore,Internship,Junior,"Flutter,Firebase,Dart",759245,1796316,2026-05-08,Open
2403,Data Scientist,TechMahindra,Hyderabad,Full-time,Junior,"React,Node.js,JS",1690475,2095996,2026-02-02,Open
2404,Full Stack Developer,Adobe,Kolkata,Hybrid,Senior,"Docker,Kubernetes,CI/CD",818143,1644897,2026-01-23,Closed
2405,Cloud Engineer,Google,Delhi,Full-time,Mid,"Flutter,Firebase,Dart",1412710,2036925,2026-03-12,Open
2406,Frontend Developer,IBM,Bangalore,Hybrid,Junior,"Flutter,Firebase,Dart",683512,1060021,2025-11-25,Closed
2407,Mobile Developer,Flipkart,Bangalore,Hybrid,Junior,"Docker,Kubernetes,CI/CD",368024,1523326,2025-11-14,Closed
2408,DevOps Engineer,Microsoft,Kolkata,Hybrid,Mid,"React,Node.js,JS",1765640,2734421,2025-11-28,Open
2409,Data Analyst,Razorpay,Bangalore,Full-time,Mid,"React,Node.js,JS",459525,674185,2025-12-01,Open
2410,Data Analyst,HCL,Hyderabad,Hybrid,Junior,"Flutter,Firebase,Dart",780909,1160299,2025-12-21,Closed
2411,DevOps Engineer,Infosys,Delhi,Hybrid,Mid,"Java,Spring,AWS",515071,749695,2026-01-30,Open
2412,Full Stack Developer,IBM,Pune,Internship,Senior,"Java,Spring,AWS",1414153,2219082,2026-05-03,Open
2413,DevOps Engineer,TechMahindra,Remote,Full-time,Senior,"Flutter,Firebase,Dart",945623,1909146,2025-11-25,Closed
2414,ML Engineer,Amazon,Bangalore,Hybrid,Mid,"Python,SQL,ML",1629712,2347416,2026-01-22,Open
2415,Cybersecurity Analyst,TechMahindra,Pune,Remote,Mid,"Python,SQL,ML",519312,1255479,2026-05-12,Closed
2416,Cybersecurity Analyst,Wipro,Hyderabad,Hybrid,Junior,"TensorFlow,MLOps,Python",1680966,2588132,2025-11-26,Open
2417,Data Scientist,Amazon,Bangalore,Remote,Senior,"Docker,Kubernetes,CI/CD",1731428,2886790,2026-02-28,Open
2418,Full Stack Developer,TechMahindra,Bangalore,Internship,Senior,"Flutter,Firebase,Dart",1234507,2078365,2026-03-14,Open
2419,Cybersecurity Analyst,Google,Remote,Hybrid,Senior,"Flutter,Firebase,Dart",804858,1929505,2026-01-02,Open
2420,Data Scientist,TechMahindra,Hyderabad,Internship,Junior,"Docker,Kubernetes,CI/CD",750646,1687488,2026-05-07,Closed
2421,Mobile Developer,Razorpay,Hyderabad,Full-time,Junior,"Java,Spring,AWS",894182,1711519,2026-04-13,Open
2422,Cybersecurity Analyst,Infosys,Kolkata,Full-time,Mid,"TensorFlow,MLOps,Python",686916,1788630,2026-04-17,Closed
2423,Frontend Developer,Infosys,Kolkata,Remote,Junior,"Docker,Kubernetes,CI/CD",746306,1382268,2026-01-31,Closed
2424,Backend Engineer,Amazon,Hyderabad,Internship,Mid,"Cybersecurity,Networking,Linux",1308732,1515401,2026-04-16,Closed
2425,Backend Engineer,Flipkart,Mumbai,Remote,Senior,"Cybersecurity,Networking,Linux",1309574,1764003,2026-04-24,Open
2426,Backend Engineer,Adobe,Delhi,Full-time,Mid,"Cybersecurity,Networking,Linux",1022156,1993296,2025-11-24,Closed
2427,Full Stack Developer,Amazon,Mumbai,Internship,Senior,"Java,Spring,AWS",790129,1067367,2026-01-26,Closed
2428,Cloud Engineer,Adobe,Remote,Full-time,Mid,"Flutter,Firebase,Dart",1094413,2032676,2026-02-25,Open
2429,Data Analyst,IBM,Hyderabad,Full-time,Mid,"React,Node.js,JS",469944,1113912,2026-02-28,Open
2430,Mobile Developer,Wipro,Delhi,Internship,Mid,"Cybersecurity,Networking,Linux",1638475,2793911,2025-12-09,Closed
2431,Cybersecurity Analyst,HCL,Kolkata,Remote,Mid,"TensorFlow,MLOps,Python",1687699,2877759,2026-01-23,Open
2432,Full Stack Developer,Wipro,Hyderabad,Remote,Junior,"Java,Spring,AWS",406657,1096719,2026-04-13,Open
2433,Data Analyst,Microsoft,Bangalore,Hybrid,Senior,"Cybersecurity,Networking,Linux",1340366,2159268,2026-01-09,Open
2434,ML Engineer,Microsoft,Hyderabad,Full-time,Junior,"Python,SQL,ML",742100,1520514,2026-04-17,Open
2435,Cloud Engineer,HCL,Remote,Full-time,Junior,"TensorFlow,MLOps,Python",1075144,1648834,2026-03-17,Open
2436,Cloud Engineer,Adobe,Delhi,Full-time,Senior,"React,Node.js,JS",1741356,2631676,2026-03-09,Closed
2437,Cybersecurity Analyst,Microsoft,Chennai,Internship,Junior,"Python,SQL,ML",1090664,1305008,2026-03-23,Open
2438,Backend Engineer,Google,Chennai,Hybrid,Mid,"Python,SQL,ML",616772,1644286,2026-03-10,Closed
2439,ML Engineer,Google,Delhi,Hybrid,Mid,"React,Node.js,JS",1245685,1531505,2025-12-03,Closed
2440,Backend Engineer,HCL,Hyderabad,Remote,Senior,"Flutter,Firebase,Dart",1457742,1734763,2026-02-21,Closed
2441,Mobile Developer,TCS,Mumbai,Hybrid,Senior,"Docker,Kubernetes,CI/CD",786896,1850021,2026-04-30,Closed
2442,Cloud Engineer,TechMahindra,Kolkata,Remote,Mid,"Docker,Kubernetes,CI/CD",1208955,1473894,2026-04-19,Open
2443,DevOps Engineer,TechMahindra,Kolkata,Internship,Mid,"TensorFlow,MLOps,Python",871339,1290780,2026-02-18,Closed
2444,Mobile Developer,TCS,Mumbai,Remote,Senior,"TensorFlow,MLOps,Python",1543173,2221063,2026-05-02,Open
2445,Full Stack Developer,Google,Pune,Remote,Senior,"TensorFlow,MLOps,Python",957864,2041062,2026-01-12,Open
2446,Data Analyst,Google,Bangalore,Full-time,Mid,"Cybersecurity,Networking,Linux",1149507,1404800,2025-12-08,Open
2447,Data Scientist,IBM,Mumbai,Internship,Mid,"TensorFlow,MLOps,Python",489801,1475343,2026-03-11,Open
2448,Mobile Developer,IBM,Kolkata,Internship,Mid,"Java,Spring,AWS",676804,1436230,2026-04-13,Open
2449,Frontend Developer,TechMahindra,Bangalore,Remote,Mid,"Python,SQL,ML",1194996,2281234,2026-02-21,Open
2450,Backend Engineer,HCL,Pune,Internship,Mid,"React,Node.js,JS",754482,1494695,2025-12-06,Open
2451,Mobile Developer,Adobe,Chennai,Hybrid,Senior,"TensorFlow,MLOps,Python",1094687,2095041,2025-12-06,Closed
2452,Backend Engineer,Infosys,Delhi,Internship,Mid,"React,Node.js,JS",399459,947053,2026-02-04,Closed
2453,Frontend Developer,TechMahindra,Chennai,Hybrid,Junior,"Java,Spring,AWS",1729298,2559886,2026-01-04,Closed
2454,Data Scientist,IBM,Delhi,Remote,Junior,"TensorFlow,MLOps,Python",1509662,2008551,2025-12-28,Open
2455,Frontend Developer,Accenture,Remote,Full-time,Mid,"Docker,Kubernetes,CI/CD",1548323,2388923,2026-01-25,Open
2456,Mobile Developer,TechMahindra,Bangalore,Remote,Junior,"TensorFlow,MLOps,Python",1060238,1526755,2026-01-20,Open
2457,ML Engineer,Flipkart,Mumbai,Full-time,Junior,"React,Node.js,JS",357149,641522,2026-05-10,Open
2458,Mobile Developer,Razorpay,Kolkata,Full-time,Junior,"Docker,Kubernetes,CI/CD",1183264,1595303,2026-02-22,Closed
2459,Mobile Developer,IBM,Mumbai,Remote,Senior,"Java,Spring,AWS",682608,1776613,2026-03-28,Open
2460,Full Stack Developer,IBM,Mumbai,Internship,Mid,"Cybersecurity,Networking,Linux",660184,996363,2026-03-09,Open
2461,Data Scientist,TCS,Delhi,Internship,Mid,"Cybersecurity,Networking,Linux",847365,1304087,2026-01-14,Open
2462,Backend Engineer,Amazon,Hyderabad,Hybrid,Junior,"Python,SQL,ML",1137836,1540007,2026-05-01,Closed
2463,Data Scientist,Adobe,Bangalore,Hybrid,Mid,"React,Node.js,JS",1656938,2091830,2026-04-20,Open
2464,Mobile Developer,IBM,Bangalore,Hybrid,Mid,"Java,Spring,AWS",376686,755647,2026-02-26,Closed
2465,Frontend Developer,Razorpay,Hyderabad,Internship,Mid,"TensorFlow,MLOps,Python",1214844,2041083,2026-02-19,Open
2466,DevOps Engineer,Flipkart,Hyderabad,Remote,Junior,"TensorFlow,MLOps,Python",1647015,2379210,2026-02-24,Closed
2467,Cloud Engineer,TCS,Pune,Remote,Junior,"Cybersecurity,Networking,Linux",479275,830177,2026-02-24,Open
2468,Full Stack Developer,TechMahindra,Remote,Internship,Junior,"React,Node.js,JS",1568554,2634260,2026-03-19,Open
2469,Mobile Developer,Accenture,Remote,Remote,Junior,"React,Node.js,JS",1187999,1769679,2026-02-10,Closed
